,Dictor,Name,Type,Sp-hu
872,T10,T10_1000873,human,human
873,T10,T10_1000874,human,human
874,T10,T10_1000875,human,human
875,T10,T10_1000876,human,human
876,T10,T10_1000877,human,human
877,T10,T10_1000878,human,human
878,T10,T10_1000879,human,human
879,T10,T10_1000880,human,human
880,T10,T10_1000881,human,human
881,T10,T10_1000882,human,human
882,T10,T10_1000883,human,human
883,T10,T10_1000884,human,human
884,T10,T10_1000885,human,human
885,T10,T10_1000886,human,human
886,T10,T10_1000887,human,human
887,T10,T10_1000888,human,human
888,T10,T10_1000889,human,human
889,T10,T10_1000890,human,human
890,T10,T10_1000891,human,human
891,T10,T10_1000892,human,human
892,T10,T10_1000893,human,human
893,T10,T10_1000894,human,human
894,T10,T10_1000895,human,human
895,T10,T10_1000896,human,human
896,T10,T10_1000897,human,human
897,T10,T10_1000898,human,human
898,T10,T10_1000899,human,human
899,T10,T10_1000900,human,human
900,T21,T21_1000901,human,human
901,T21,T21_1000902,human,human
902,T21,T21_1000903,human,human
903,T21,T21_1000904,human,human
904,T21,T21_1000905,human,human
905,T21,T21_1000906,human,human
906,T21,T21_1000907,human,human
907,T21,T21_1000908,human,human
908,T21,T21_1000909,human,human
909,T21,T21_1000910,human,human
910,T21,T21_1000911,human,human
911,T21,T21_1000912,human,human
912,T21,T21_1000913,human,human
913,T21,T21_1000914,human,human
914,T21,T21_1000915,human,human
915,T21,T21_1000916,human,human
916,T21,T21_1000917,human,human
917,T21,T21_1000918,human,human
918,T21,T21_1000919,human,human
919,T21,T21_1000920,human,human
920,T21,T21_1000921,human,human
921,T21,T21_1000922,human,human
922,T21,T21_1000923,human,human
923,T21,T21_1000924,human,human
924,T21,T21_1000925,human,human
925,T21,T21_1000926,human,human
926,T21,T21_1000927,human,human
927,T21,T21_1000928,human,human
928,T21,T21_1000929,human,human
929,T21,T21_1000930,human,human
930,T21,T21_1000931,human,human
931,T21,T21_1000932,human,human
932,T21,T21_1000933,human,human
933,T21,T21_1000934,human,human
934,T21,T21_1000935,human,human
935,T21,T21_1000936,human,human
936,T21,T21_1000937,human,human
937,T21,T21_1000938,human,human
938,T21,T21_1000939,human,human
939,T21,T21_1000940,human,human
940,T21,T21_1000941,human,human
941,T21,T21_1000942,human,human
942,T21,T21_1000943,human,human
943,T21,T21_1000944,human,human
944,T21,T21_1000945,human,human
945,T21,T21_1000946,human,human
946,T21,T21_1000947,human,human
947,T21,T21_1000948,human,human
948,T21,T21_1000949,human,human
949,T21,T21_1000950,human,human
950,T21,T21_1000951,human,human
951,T21,T21_1000952,human,human
952,T21,T21_1000953,human,human
953,T21,T21_1000954,human,human
954,T21,T21_1000955,human,human
955,T21,T21_1000956,human,human
956,T21,T21_1000957,human,human
957,T21,T21_1000958,human,human
958,T21,T21_1000959,human,human
959,T21,T21_1000960,human,human
960,T21,T21_1000961,human,human
961,T21,T21_1000962,human,human
962,T21,T21_1000963,human,human
963,T21,T21_1000964,human,human
964,T21,T21_1000965,human,human
965,T21,T21_1000966,human,human
966,T21,T21_1000967,human,human
967,T21,T21_1000968,human,human
968,T21,T21_1000969,human,human
969,T21,T21_1000970,human,human
970,T21,T21_1000971,human,human
971,T21,T21_1000972,human,human
972,T21,T21_1000973,human,human
973,T21,T21_1000974,human,human
974,T21,T21_1000975,human,human
975,T21,T21_1000976,human,human
976,T21,T21_1000977,human,human
977,T21,T21_1000978,human,human
978,T21,T21_1000979,human,human
979,T21,T21_1000980,human,human
980,T21,T21_1000981,human,human
981,T21,T21_1000982,human,human
982,T21,T21_1000983,human,human
983,T21,T21_1000984,human,human
984,T21,T21_1000985,human,human
985,T21,T21_1000986,human,human
986,T21,T21_1000987,human,human
987,T21,T21_1000988,human,human
988,T21,T21_1000989,human,human
989,T21,T21_1000990,human,human
990,T21,T21_1000991,human,human
991,T21,T21_1000992,human,human
992,T21,T21_1000993,human,human
993,T21,T21_1000994,human,human
994,T21,T21_1000995,human,human
995,T21,T21_1000996,human,human
996,T21,T21_1000997,human,human
997,T21,T21_1000998,human,human
998,T21,T21_1000999,human,human
999,T21,T21_1001000,human,human
1000,T21,T21_1001001,human,human
1001,T21,T21_1001002,human,human
1002,T21,T21_1001003,human,human
1003,T21,T21_1001004,human,human
1004,T21,T21_1001005,human,human
1005,T21,T21_1001006,human,human
1006,T21,T21_1001007,human,human
1007,T21,T21_1001008,human,human
1008,T21,T21_1001009,human,human
1009,T21,T21_1001010,human,human
1010,T21,T21_1001011,human,human
1011,T21,T21_1001012,human,human
1012,T21,T21_1001013,human,human
1013,T21,T21_1001014,human,human
1014,T21,T21_1001015,human,human
1015,T21,T21_1001016,human,human
1016,T21,T21_1001017,human,human
1017,T21,T21_1001018,human,human
1018,T21,T21_1001019,human,human
1019,T21,T21_1001020,human,human
1020,T21,T21_1001021,human,human
1021,T21,T21_1001022,human,human
1022,T21,T21_1001023,human,human
1023,T21,T21_1001024,human,human
1024,T21,T21_1001025,human,human
1025,T21,T21_1001026,human,human
1026,T21,T21_1001027,human,human
1027,T21,T21_1001028,human,human
1028,T21,T21_1001029,human,human
1029,T21,T21_1001030,human,human
1030,T21,T21_1001031,human,human
1031,T21,T21_1001032,human,human
1032,T21,T21_1001033,human,human
1033,T21,T21_1001034,human,human
1034,T21,T21_1001035,human,human
1035,T21,T21_1001036,human,human
1036,T21,T21_1001037,human,human
1037,T21,T21_1001038,human,human
1038,T21,T21_1001039,human,human
1039,T21,T21_1001040,human,human
1040,T21,T21_1001041,human,human
1041,T21,T21_1001042,human,human
1042,T21,T21_1001043,human,human
1043,T21,T21_1001044,human,human
1044,T21,T21_1001045,human,human
1045,T21,T21_1001046,human,human
1046,T21,T21_1001047,human,human
1047,T21,T21_1001048,human,human
1048,T21,T21_1001049,human,human
1049,T21,T21_1001050,human,human
1050,T12,T12_1001051,human,human
1051,T12,T12_1001052,human,human
1052,T12,T12_1001053,human,human
1053,T12,T12_1001054,human,human
1054,T12,T12_1001055,human,human
1055,T12,T12_1001056,human,human
1056,T12,T12_1001057,human,human
1057,T12,T12_1001058,human,human
1058,T12,T12_1001059,human,human
1059,T12,T12_1001060,human,human
1060,T12,T12_1001061,human,human
1061,T12,T12_1001062,human,human
1062,T12,T12_1001063,human,human
1063,T12,T12_1001064,human,human
1064,T12,T12_1001065,human,human
1065,T12,T12_1001066,human,human
1066,T12,T12_1001067,human,human
1067,T12,T12_1001068,human,human
1068,T12,T12_1001069,human,human
1069,T12,T12_1001070,human,human
1070,T12,T12_1001071,human,human
1071,T12,T12_1001072,human,human
1072,T12,T12_1001073,human,human
1073,T12,T12_1001074,human,human
1074,T12,T12_1001075,human,human
1075,T12,T12_1001076,human,human
1076,T12,T12_1001077,human,human
1077,T12,T12_1001078,human,human
1078,T12,T12_1001079,human,human
1079,T12,T12_1001080,human,human
1080,T12,T12_1001081,human,human
1081,T12,T12_1001082,human,human
1082,T12,T12_1001083,human,human
1083,T12,T12_1001084,human,human
1084,T12,T12_1001085,human,human
1085,T12,T12_1001086,human,human
1086,T12,T12_1001087,human,human
1087,T12,T12_1001088,human,human
1088,T12,T12_1001089,human,human
1089,T12,T12_1001090,human,human
1090,T12,T12_1001091,human,human
1091,T12,T12_1001092,human,human
1092,T12,T12_1001093,human,human
1093,T12,T12_1001094,human,human
1094,T12,T12_1001095,human,human
1095,T12,T12_1001096,human,human
1096,T12,T12_1001097,human,human
1097,T12,T12_1001098,human,human
1098,T12,T12_1001099,human,human
1099,T12,T12_1001100,human,human
1100,T12,T12_1001101,human,human
1101,T12,T12_1001102,human,human
1102,T12,T12_1001103,human,human
1103,T12,T12_1001104,human,human
1104,T12,T12_1001105,human,human
1105,T12,T12_1001106,human,human
1106,T12,T12_1001107,human,human
1107,T12,T12_1001108,human,human
1108,T12,T12_1001109,human,human
1109,T12,T12_1001110,human,human
1110,T12,T12_1001111,human,human
1111,T12,T12_1001112,human,human
1112,T12,T12_1001113,human,human
1113,T12,T12_1001114,human,human
1114,T12,T12_1001115,human,human
1115,T12,T12_1001116,human,human
1116,T12,T12_1001117,human,human
1117,T12,T12_1001118,human,human
1118,T12,T12_1001119,human,human
1119,T12,T12_1001120,human,human
1120,T12,T12_1001121,human,human
1121,T12,T12_1001122,human,human
1122,T12,T12_1001123,human,human
1123,T12,T12_1001124,human,human
1124,T12,T12_1001125,human,human
1125,T12,T12_1001126,human,human
1126,T12,T12_1001127,human,human
1127,T12,T12_1001128,human,human
1128,T12,T12_1001129,human,human
1129,T12,T12_1001130,human,human
1130,T12,T12_1001131,human,human
1131,T12,T12_1001132,human,human
1132,T12,T12_1001133,human,human
1133,T12,T12_1001134,human,human
1134,T12,T12_1001135,human,human
1135,T12,T12_1001136,human,human
1136,T12,T12_1001137,human,human
1137,T12,T12_1001138,human,human
1138,T12,T12_1001139,human,human
1139,T12,T12_1001140,human,human
1140,T12,T12_1001141,human,human
1141,T12,T12_1001142,human,human
1142,T12,T12_1001143,human,human
1143,T12,T12_1001144,human,human
1144,T12,T12_1001145,human,human
1145,T12,T12_1001146,human,human
1146,T12,T12_1001147,human,human
1147,T12,T12_1001148,human,human
1148,T12,T12_1001149,human,human
1149,T12,T12_1001150,human,human
1150,T12,T12_1001151,human,human
1151,T12,T12_1001152,human,human
1152,T12,T12_1001153,human,human
1153,T12,T12_1001154,human,human
1154,T12,T12_1001155,human,human
1155,T12,T12_1001156,human,human
1156,T12,T12_1001157,human,human
1157,T12,T12_1001158,human,human
1158,T12,T12_1001159,human,human
1159,T12,T12_1001160,human,human
1160,T12,T12_1001161,human,human
1161,T12,T12_1001162,human,human
1162,T12,T12_1001163,human,human
1163,T12,T12_1001164,human,human
1164,T12,T12_1001165,human,human
1165,T12,T12_1001166,human,human
1166,T12,T12_1001167,human,human
1167,T12,T12_1001168,human,human
1168,T12,T12_1001169,human,human
1169,T12,T12_1001170,human,human
1170,T12,T12_1001171,human,human
1171,T12,T12_1001172,human,human
1172,T12,T12_1001173,human,human
1173,T12,T12_1001174,human,human
1174,T12,T12_1001175,human,human
1175,T12,T12_1001176,human,human
1176,T12,T12_1001177,human,human
1177,T12,T12_1001178,human,human
1178,T12,T12_1001179,human,human
1179,T12,T12_1001180,human,human
1180,T12,T12_1001181,human,human
1181,T12,T12_1001182,human,human
1182,T12,T12_1001183,human,human
1183,T12,T12_1001184,human,human
1184,T12,T12_1001185,human,human
1185,T12,T12_1001186,human,human
1186,T12,T12_1001187,human,human
1187,T12,T12_1001188,human,human
1188,T12,T12_1001189,human,human
1189,T12,T12_1001190,human,human
1190,T12,T12_1001191,human,human
1191,T12,T12_1001192,human,human
1192,T12,T12_1001193,human,human
1193,T12,T12_1001194,human,human
1194,T12,T12_1001195,human,human
1195,T12,T12_1001196,human,human
1196,T12,T12_1001197,human,human
1197,T12,T12_1001198,human,human
1198,T12,T12_1001199,human,human
1199,T12,T12_1001200,human,human
1200,T14,T14_1001201,human,human
1201,T14,T14_1001202,human,human
1202,T14,T14_1001203,human,human
1203,T14,T14_1001204,human,human
1204,T14,T14_1001205,human,human
1205,T14,T14_1001206,human,human
1206,T14,T14_1001207,human,human
1207,T14,T14_1001208,human,human
1208,T14,T14_1001209,human,human
1209,T14,T14_1001210,human,human
1210,T14,T14_1001211,human,human
1211,T14,T14_1001212,human,human
1212,T14,T14_1001213,human,human
1213,T14,T14_1001214,human,human
1214,T14,T14_1001215,human,human
1215,T14,T14_1001216,human,human
1216,T14,T14_1001217,human,human
1217,T14,T14_1001218,human,human
1218,T14,T14_1001219,human,human
1219,T14,T14_1001220,human,human
1220,T14,T14_1001221,human,human
1221,T14,T14_1001222,human,human
1222,T14,T14_1001223,human,human
1223,T14,T14_1001224,human,human
1224,T14,T14_1001225,human,human
1225,T14,T14_1001226,human,human
1226,T14,T14_1001227,human,human
1227,T14,T14_1001228,human,human
1228,T14,T14_1001229,human,human
1229,T14,T14_1001230,human,human
1230,T14,T14_1001231,human,human
1231,T14,T14_1001232,human,human
1232,T14,T14_1001233,human,human
1233,T14,T14_1001234,human,human
1234,T14,T14_1001235,human,human
1235,T14,T14_1001236,human,human
1236,T14,T14_1001237,human,human
1237,T14,T14_1001238,human,human
1238,T14,T14_1001239,human,human
1239,T14,T14_1001240,human,human
1240,T14,T14_1001241,human,human
1241,T14,T14_1001242,human,human
1242,T14,T14_1001243,human,human
1243,T14,T14_1001244,human,human
1244,T14,T14_1001245,human,human
1245,T14,T14_1001246,human,human
1246,T14,T14_1001247,human,human
1247,T14,T14_1001248,human,human
1248,T14,T14_1001249,human,human
1249,T14,T14_1001250,human,human
1250,T14,T14_1001251,human,human
1251,T14,T14_1001252,human,human
1252,T14,T14_1001253,human,human
1253,T14,T14_1001254,human,human
1254,T14,T14_1001255,human,human
1255,T14,T14_1001256,human,human
1256,T14,T14_1001257,human,human
1257,T14,T14_1001258,human,human
1258,T14,T14_1001259,human,human
1259,T14,T14_1001260,human,human
1260,T14,T14_1001261,human,human
1261,T14,T14_1001262,human,human
1262,T14,T14_1001263,human,human
1263,T14,T14_1001264,human,human
1264,T14,T14_1001265,human,human
1265,T14,T14_1001266,human,human
1266,T14,T14_1001267,human,human
1267,T14,T14_1001268,human,human
1268,T14,T14_1001269,human,human
1269,T14,T14_1001270,human,human
1270,T14,T14_1001271,human,human
1271,T14,T14_1001272,human,human
1272,T14,T14_1001273,human,human
1273,T14,T14_1001274,human,human
1274,T14,T14_1001275,human,human
1275,T14,T14_1001276,human,human
1276,T14,T14_1001277,human,human
1277,T14,T14_1001278,human,human
1278,T14,T14_1001279,human,human
1279,T14,T14_1001280,human,human
1280,T14,T14_1001281,human,human
1281,T14,T14_1001282,human,human
1282,T14,T14_1001283,human,human
1283,T14,T14_1001284,human,human
1284,T14,T14_1001285,human,human
1285,T14,T14_1001286,human,human
1286,T14,T14_1001287,human,human
1287,T14,T14_1001288,human,human
1288,T14,T14_1001289,human,human
1289,T14,T14_1001290,human,human
1290,T14,T14_1001291,human,human
1291,T14,T14_1001292,human,human
1292,T14,T14_1001293,human,human
1293,T14,T14_1001294,human,human
1294,T14,T14_1001295,human,human
1295,T14,T14_1001296,human,human
1296,T14,T14_1001297,human,human
1297,T14,T14_1001298,human,human
1298,T14,T14_1001299,human,human
1299,T14,T14_1001300,human,human
1300,T14,T14_1001301,human,human
1301,T14,T14_1001302,human,human
1302,T14,T14_1001303,human,human
1303,T14,T14_1001304,human,human
1304,T14,T14_1001305,human,human
1305,T14,T14_1001306,human,human
1306,T14,T14_1001307,human,human
1307,T14,T14_1001308,human,human
1308,T14,T14_1001309,human,human
1309,T14,T14_1001310,human,human
1310,T14,T14_1001311,human,human
1311,T14,T14_1001312,human,human
1312,T14,T14_1001313,human,human
1313,T14,T14_1001314,human,human
1314,T14,T14_1001315,human,human
1315,T14,T14_1001316,human,human
1316,T14,T14_1001317,human,human
1317,T14,T14_1001318,human,human
1318,T14,T14_1001319,human,human
1319,T14,T14_1001320,human,human
1320,T14,T14_1001321,human,human
1321,T14,T14_1001322,human,human
1322,T14,T14_1001323,human,human
1323,T14,T14_1001324,human,human
1324,T14,T14_1001325,human,human
1325,T14,T14_1001326,human,human
1326,T14,T14_1001327,human,human
1327,T14,T14_1001328,human,human
1328,T14,T14_1001329,human,human
1329,T14,T14_1001330,human,human
1330,T14,T14_1001331,human,human
1331,T14,T14_1001332,human,human
1332,T14,T14_1001333,human,human
1333,T14,T14_1001334,human,human
1334,T14,T14_1001335,human,human
1335,T14,T14_1001336,human,human
1336,T14,T14_1001337,human,human
1337,T14,T14_1001338,human,human
1338,T14,T14_1001339,human,human
1339,T14,T14_1001340,human,human
1340,T14,T14_1001341,human,human
1341,T14,T14_1001342,human,human
1342,T14,T14_1001343,human,human
1343,T14,T14_1001344,human,human
1344,T14,T14_1001345,human,human
1345,T14,T14_1001346,human,human
1346,T14,T14_1001347,human,human
1347,T14,T14_1001348,human,human
1348,T14,T14_1001349,human,human
1349,T14,T14_1001350,human,human
1350,T15,T15_1001351,human,human
1351,T15,T15_1001352,human,human
1352,T15,T15_1001353,human,human
1353,T15,T15_1001354,human,human
1354,T15,T15_1001355,human,human
1355,T15,T15_1001356,human,human
1356,T15,T15_1001357,human,human
1357,T15,T15_1001358,human,human
1358,T15,T15_1001359,human,human
1359,T15,T15_1001360,human,human
1360,T15,T15_1001361,human,human
1361,T15,T15_1001362,human,human
1362,T15,T15_1001363,human,human
1363,T15,T15_1001364,human,human
1364,T15,T15_1001365,human,human
1365,T15,T15_1001366,human,human
1366,T15,T15_1001367,human,human
1367,T15,T15_1001368,human,human
1368,T15,T15_1001369,human,human
1369,T15,T15_1001370,human,human
1370,T15,T15_1001371,human,human
1371,T15,T15_1001372,human,human
1372,T15,T15_1001373,human,human
1373,T15,T15_1001374,human,human
1374,T15,T15_1001375,human,human
1375,T15,T15_1001376,human,human
1376,T15,T15_1001377,human,human
1377,T15,T15_1001378,human,human
1378,T15,T15_1001379,human,human
1379,T15,T15_1001380,human,human
1380,T15,T15_1001381,human,human
1381,T15,T15_1001382,human,human
1382,T15,T15_1001383,human,human
1383,T15,T15_1001384,human,human
1384,T15,T15_1001385,human,human
1385,T15,T15_1001386,human,human
1386,T15,T15_1001387,human,human
1387,T15,T15_1001388,human,human
1388,T15,T15_1001389,human,human
1389,T15,T15_1001390,human,human
1390,T15,T15_1001391,human,human
1391,T15,T15_1001392,human,human
1392,T15,T15_1001393,human,human
1393,T15,T15_1001394,human,human
1394,T15,T15_1001395,human,human
1395,T15,T15_1001396,human,human
1396,T15,T15_1001397,human,human
1397,T15,T15_1001398,human,human
1398,T15,T15_1001399,human,human
1399,T15,T15_1001400,human,human
